wikipedia,key,remote_ids,created,birth_date,name,latest_revision,last_modified,alternate_names,type,photos,revision,personal_name,death_date,source_records,id,bio,links,title,data,date,fuller_name,location
,/authors/OL7456180A,,"{'type': '/type/datetime', 'value': '2019-02-06T13:27:26.469491'}",,Sarah Fox,1,"{'type': '/type/datetime', 'value': '2019-02-06T13:27:26.469491'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL8028218A,,"{'type': '/type/datetime', 'value': '2020-07-31T23:25:53.731160'}",,Garrison Keillor,1,"{'type': '/type/datetime', 'value': '2020-07-31T23:25:53.731160'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL8028218A,,"{'type': '/type/datetime', 'value': '2020-07-31T23:25:53.731160'}",,Garrison Keillor,1,"{'type': '/type/datetime', 'value': '2020-07-31T23:25:53.731160'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL9281799A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:51:16.365494'}",,Kirstin Glover,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:51:16.365494'}",,{'key': '/type/author'},,1,,,['amazon:1664112022'],,,,,,,,
,/authors/OL9281799A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:51:16.365494'}",,Kirstin Glover,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:51:16.365494'}",,{'key': '/type/author'},,1,,,['amazon:1664112022'],,,,,,,,
,/authors/OL8435683A,,"{'type': '/type/datetime', 'value': '2020-09-02T23:27:35.431968'}",,Happy Paw Publishing,1,"{'type': '/type/datetime', 'value': '2020-09-02T23:27:35.431968'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL8435683A,,"{'type': '/type/datetime', 'value': '2020-09-02T23:27:35.431968'}",,Happy Paw Publishing,1,"{'type': '/type/datetime', 'value': '2020-09-02T23:27:35.431968'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL8369149A,,"{'type': '/type/datetime', 'value': '2020-09-01T06:32:17.363753'}",,Birthday Gifts Publishing,1,"{'type': '/type/datetime', 'value': '2020-09-01T06:32:17.363753'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL8369149A,,"{'type': '/type/datetime', 'value': '2020-09-01T06:32:17.363753'}",,Birthday Gifts Publishing,1,"{'type': '/type/datetime', 'value': '2020-09-01T06:32:17.363753'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL9281798A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:48:48.640304'}",,Professions Gifts Publisher,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:48:48.640304'}",,{'key': '/type/author'},,1,,,['amazon:1660311756'],,,,,,,,
,/authors/OL9281798A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:48:48.640304'}",,Professions Gifts Publisher,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:48:48.640304'}",,{'key': '/type/author'},,1,,,['amazon:1660311756'],,,,,,,,
,/authors/OL8374443A,,"{'type': '/type/datetime', 'value': '2020-09-01T10:43:34.411946'}",,Giorgio Modesti,1,"{'type': '/type/datetime', 'value': '2020-09-01T10:43:34.411946'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL8374443A,,"{'type': '/type/datetime', 'value': '2020-09-01T10:43:34.411946'}",,Giorgio Modesti,1,"{'type': '/type/datetime', 'value': '2020-09-01T10:43:34.411946'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL2378194A,,,,A. R. Shaw,,"{'type': '/type/datetime', 'value': '2008-09-07 22:15:54.473886'}",,{'key': '/type/author'},,2,A. R. Shaw,,,8882570,,,,,,,
,/authors/OL2378194A,,,,A. R. Shaw,,"{'type': '/type/datetime', 'value': '2008-09-07 22:15:54.473886'}",,{'key': '/type/author'},,2,A. R. Shaw,,,8882570,,,,,,,
,/authors/OL9281796A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:46.461704'}",,Jeremiah Jordan,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:46.461704'}",,{'key': '/type/author'},,1,,,['amazon:1656785129'],,,,,,,,
,/authors/OL9281797A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:46.461704'}",,Kaylee Shadows,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:46.461704'}",,{'key': '/type/author'},,1,,,['amazon:1656785129'],,,,,,,,
,/authors/OL9281796A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:46.461704'}",,Jeremiah Jordan,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:46.461704'}",,{'key': '/type/author'},,1,,,['amazon:1656785129'],,,,,,,,
,/authors/OL9281797A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:46.461704'}",,Kaylee Shadows,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:46.461704'}",,{'key': '/type/author'},,1,,,['amazon:1656785129'],,,,,,,,
,/authors/OL9281793A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:25.857595'}",,Alex Mene Pazos,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:25.857595'}",,{'key': '/type/author'},,1,,,['amazon:8418667001'],,,,,,,,
,/authors/OL9281794A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:25.857595'}",,Ana Boquete,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:25.857595'}",,{'key': '/type/author'},,1,,,['amazon:8418667001'],,,,,,,,
,/authors/OL9281795A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:25.857595'}",,Alex Mene Pazos,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:25.857595'}",,{'key': '/type/author'},,1,,,['amazon:8418667001'],,,,,,,,
,/authors/OL9281793A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:25.857595'}",,Alex Mene Pazos,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:25.857595'}",,{'key': '/type/author'},,1,,,['amazon:8418667001'],,,,,,,,
,/authors/OL9281794A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:25.857595'}",,Ana Boquete,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:25.857595'}",,{'key': '/type/author'},,1,,,['amazon:8418667001'],,,,,,,,
,/authors/OL9281795A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:25.857595'}",,Alex Mene Pazos,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:25.857595'}",,{'key': '/type/author'},,1,,,['amazon:8418667001'],,,,,,,,
,/authors/OL9105705A,,"{'type': '/type/datetime', 'value': '2021-02-17T06:17:49.948726'}",,Maureen A. Miller,1,"{'type': '/type/datetime', 'value': '2021-02-17T06:17:49.948726'}",,{'key': '/type/author'},,1,Maureen A. Miller,,['ia:roguewave0000mill'],,,,,,,,
,/authors/OL9105705A,,"{'type': '/type/datetime', 'value': '2021-02-17T06:17:49.948726'}",,Maureen A. Miller,1,"{'type': '/type/datetime', 'value': '2021-02-17T06:17:49.948726'}",,{'key': '/type/author'},,1,Maureen A. Miller,,['ia:roguewave0000mill'],,,,,,,,
,/authors/OL9281792A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:01.843465'}",,MOBOOK ART,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:01.843465'}",,{'key': '/type/author'},,1,,,['amazon:165573041X'],,,,,,,,
,/authors/OL9281792A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:01.843465'}",,MOBOOK ART,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:46:01.843465'}",,{'key': '/type/author'},,1,,,['amazon:165573041X'],,,,,,,,
,/authors/OL9281791A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:44:53.635189'}",,Birthday Gifts Notebook,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:44:53.635189'}",,{'key': '/type/author'},,1,,,['amazon:1654170151'],,,,,,,,
,/authors/OL9281791A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:44:53.635189'}",,Birthday Gifts Notebook,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:44:53.635189'}",,{'key': '/type/author'},,1,,,['amazon:1654170151'],,,,,,,,
,/authors/OL9264428A,,"{'type': '/type/datetime', 'value': '2021-06-09T15:44:57.072167'}",,Wolf  Master Publishing,1,"{'type': '/type/datetime', 'value': '2021-06-09T15:44:57.072167'}",,{'key': '/type/author'},,1,,,['amazon:1652664858'],,,,,,,,
,/authors/OL9264428A,,"{'type': '/type/datetime', 'value': '2021-06-09T15:44:57.072167'}",,Wolf  Master Publishing,1,"{'type': '/type/datetime', 'value': '2021-06-09T15:44:57.072167'}",,{'key': '/type/author'},,1,,,['amazon:1652664858'],,,,,,,,
,/authors/OL9198621A,,"{'type': '/type/datetime', 'value': '2021-05-09T02:00:12.374828'}",,Lady Tracilyn George,1,"{'type': '/type/datetime', 'value': '2021-05-09T02:00:12.374828'}",,{'key': '/type/author'},,1,,,['amazon:1652534938'],,,,,,,,
,/authors/OL9198621A,,"{'type': '/type/datetime', 'value': '2021-05-09T02:00:12.374828'}",,Lady Tracilyn George,1,"{'type': '/type/datetime', 'value': '2021-05-09T02:00:12.374828'}",,{'key': '/type/author'},,1,,,['amazon:1652534938'],,,,,,,,
,/authors/OL7478035A,,"{'type': '/type/datetime', 'value': '2019-03-13T13:43:11.217175'}",,KJ Charles,1,"{'type': '/type/datetime', 'value': '2019-03-13T13:43:11.217175'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL7478035A,,"{'type': '/type/datetime', 'value': '2019-03-13T13:43:11.217175'}",,KJ Charles,1,"{'type': '/type/datetime', 'value': '2019-03-13T13:43:11.217175'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL9281790A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:41:36.264129'}",,Ronda L Holtorf,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:41:36.264129'}",,{'key': '/type/author'},,1,,,['amazon:1649909691'],,,,,,,,
,/authors/OL9281790A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:41:36.264129'}",,Ronda L Holtorf,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:41:36.264129'}",,{'key': '/type/author'},,1,,,['amazon:1649909691'],,,,,,,,
,/authors/OL9281789A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:41:28.399535'}",,Timothy Cano,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:41:28.399535'}",,{'key': '/type/author'},,1,,,['amazon:1649848021'],,,,,,,,
,/authors/OL9281789A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:41:28.399535'}",,Timothy Cano,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:41:28.399535'}",,{'key': '/type/author'},,1,,,['amazon:1649848021'],,,,,,,,
,/authors/OL2839225A,,,,Judy Davis,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10874898,,,,,,,
,/authors/OL2839225A,,,,Judy Davis,,"{'type': '/type/datetime', 'value': '2008-04-29 15:03:11.581851'}",,{'key': '/type/author'},,1,,,,10874898,,,,,,,
,/authors/OL9281788A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:41:08.582290'}",,Florine Dubech,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:41:08.582290'}",,{'key': '/type/author'},,1,,,['amazon:2414002646'],,,,,,,,
,/authors/OL9281788A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:41:08.582290'}",,Florine Dubech,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:41:08.582290'}",,{'key': '/type/author'},,1,,,['amazon:2414002646'],,,,,,,,
,/authors/OL9281787A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:40:45.253423'}",,Lindsey Page,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:40:45.253423'}",,{'key': '/type/author'},,1,,,['amazon:1648420494'],,,,,,,,
,/authors/OL9281787A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:40:45.253423'}",,Lindsey Page,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:40:45.253423'}",,{'key': '/type/author'},,1,,,['amazon:1648420494'],,,,,,,,
,/authors/OL9281785A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:40:21.871958'}",,Hsiang-Ning Luk,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:40:21.871958'}",,{'key': '/type/author'},,1,,,['amazon:1647845610'],,,,,,,,
,/authors/OL9281786A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:40:21.871958'}",,陸翔寧,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:40:21.871958'}",,{'key': '/type/author'},,1,,,['amazon:1647845610'],,,,,,,,
,/authors/OL3139339A,,,,David Forster,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,12083976,,,,,,,
,/authors/OL9281785A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:40:21.871958'}",,Hsiang-Ning Luk,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:40:21.871958'}",,{'key': '/type/author'},,1,,,['amazon:1647845610'],,,,,,,,
,/authors/OL9281786A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:40:21.871958'}",,陸翔寧,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:40:21.871958'}",,{'key': '/type/author'},,1,,,['amazon:1647845610'],,,,,,,,
,/authors/OL3139339A,,,,David Forster,,"{'type': '/type/datetime', 'value': '2008-04-30 09:38:13.731961'}",,{'key': '/type/author'},,1,,,,12083976,,,,,,,
,/authors/OL9277336A,,"{'type': '/type/datetime', 'value': '2021-06-20T13:51:57.732719'}",,Siro,1,"{'type': '/type/datetime', 'value': '2021-06-20T13:51:57.732719'}",,{'key': '/type/author'},,1,,,['amazon:2356483195'],,,,,,,,
,/authors/OL3911026A,,,,Pierre Boisserie,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,16389476,,,,,,,
,/authors/OL3912514A,,,,Frédéric Ploquin,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,16393263,,,,,,,
,/authors/OL9277336A,,"{'type': '/type/datetime', 'value': '2021-06-20T13:51:57.732719'}",,Siro,1,"{'type': '/type/datetime', 'value': '2021-06-20T13:51:57.732719'}",,{'key': '/type/author'},,1,,,['amazon:2356483195'],,,,,,,,
,/authors/OL3911026A,,,,Pierre Boisserie,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,16389476,,,,,,,
,/authors/OL3912514A,,,,Frédéric Ploquin,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,16393263,,,,,,,
,/authors/OL9277336A,,"{'type': '/type/datetime', 'value': '2021-06-20T13:51:57.732719'}",,Siro,1,"{'type': '/type/datetime', 'value': '2021-06-20T13:51:57.732719'}",,{'key': '/type/author'},,1,,,['amazon:2356483195'],,,,,,,,
,/authors/OL3911026A,,,,Pierre Boisserie,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,16389476,,,,,,,
,/authors/OL3912514A,,,,Frédéric Ploquin,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,16393263,,,,,,,
,/authors/OL9277336A,,"{'type': '/type/datetime', 'value': '2021-06-20T13:51:57.732719'}",,Siro,1,"{'type': '/type/datetime', 'value': '2021-06-20T13:51:57.732719'}",,{'key': '/type/author'},,1,,,['amazon:2356483195'],,,,,,,,
,/authors/OL3911026A,,,,Pierre Boisserie,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,16389476,,,,,,,
,/authors/OL3912514A,,,,Frédéric Ploquin,,"{'type': '/type/datetime', 'value': '2008-04-30 20:50:18.033121'}",,{'key': '/type/author'},,1,,,,16393263,,,,,,,
,/authors/OL9281784A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:38:40.407340'}",,Leili Malakooti,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:38:40.407340'}",,{'key': '/type/author'},,1,,,['amazon:1645673421'],,,,,,,,
,/authors/OL9281784A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:38:40.407340'}",,Leili Malakooti,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:38:40.407340'}",,{'key': '/type/author'},,1,,,['amazon:1645673421'],,,,,,,,
,/authors/OL2710684A,,,,Publications International Ltd.,,"{'type': '/type/datetime', 'value': '2008-04-29 13:35:46.87638'}",,{'key': '/type/author'},,1,,,,10258601,,,,,,,
,/authors/OL8014245A,,"{'type': '/type/datetime', 'value': '2020-07-22T17:54:35.087794'}",,Brain Games,1,"{'type': '/type/datetime', 'value': '2020-07-22T17:54:35.087794'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL2710684A,,,,Publications International Ltd.,,"{'type': '/type/datetime', 'value': '2008-04-29 13:35:46.87638'}",,{'key': '/type/author'},,1,,,,10258601,,,,,,,
,/authors/OL8014245A,,"{'type': '/type/datetime', 'value': '2020-07-22T17:54:35.087794'}",,Brain Games,1,"{'type': '/type/datetime', 'value': '2020-07-22T17:54:35.087794'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL9281783A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:37:49.129522'}",,Dr. Charnetta Colton-Poole,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:37:49.129522'}",,{'key': '/type/author'},,1,,,['amazon:1644840456'],,,,,,,,
,/authors/OL9281783A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:37:49.129522'}",,Dr. Charnetta Colton-Poole,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:37:49.129522'}",,{'key': '/type/author'},,1,,,['amazon:1644840456'],,,,,,,,
,/authors/OL9281782A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:37:39.442632'}",,Marian Dietz,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:37:39.442632'}",,{'key': '/type/author'},,1,,,['amazon:1644625431'],,,,,,,,
,/authors/OL9281782A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:37:39.442632'}",,Marian Dietz,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:37:39.442632'}",,{'key': '/type/author'},,1,,,['amazon:1644625431'],,,,,,,,
,/authors/OL9281781A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:36:25.464091'}",,Renee Breakthrough,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:36:25.464091'}",,{'key': '/type/author'},,1,,,['amazon:1642984477'],,,,,,,,
,/authors/OL9281781A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:36:25.464091'}",,Renee Breakthrough,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:36:25.464091'}",,{'key': '/type/author'},,1,,,['amazon:1642984477'],,,,,,,,
,/authors/OL9281780A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:34:49.819746'}",,Bishop Vaughn Devaughn Sr,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:34:49.819746'}",,{'key': '/type/author'},,1,,,['amazon:164114324X'],,,,,,,,
,/authors/OL9281780A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:34:49.819746'}",,Bishop Vaughn Devaughn Sr,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:34:49.819746'}",,{'key': '/type/author'},,1,,,['amazon:164114324X'],,,,,,,,
,/authors/OL9281779A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:34:39.453623'}",,Whitney S Davis,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:34:39.453623'}",,{'key': '/type/author'},,1,,,['amazon:1640964460'],,,,,,,,
,/authors/OL9281779A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:34:39.453623'}",,Whitney S Davis,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:34:39.453623'}",,{'key': '/type/author'},,1,,,['amazon:1640964460'],,,,,,,,
,/authors/OL9281778A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:33:50.903726'}",,D J Cantu,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:33:50.903726'}",,{'key': '/type/author'},,1,,,['amazon:1640032835'],,,,,,,,
,/authors/OL9281778A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:33:50.903726'}",,D J Cantu,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:33:50.903726'}",,{'key': '/type/author'},,1,,,['amazon:1640032835'],,,,,,,,
,/authors/OL6867879A,,"{'type': '/type/datetime', 'value': '2010-12-08T02:52:10.837656'}",,Robert E. Howard,1,"{'type': '/type/datetime', 'value': '2010-12-08T02:52:10.837656'}",,{'key': '/type/author'},,1,Robert E. Howard,,,,,,,,,,
,/authors/OL7126474A,,"{'type': '/type/datetime', 'value': '2012-05-16T09:52:46.391994'}",,Finn J.D. John,1,"{'type': '/type/datetime', 'value': '2012-05-16T09:52:46.391994'}",,{'key': '/type/author'},,1,Finn J.D. John,,,,,,,,,,
,/authors/OL6867879A,,"{'type': '/type/datetime', 'value': '2010-12-08T02:52:10.837656'}",,Robert E. Howard,1,"{'type': '/type/datetime', 'value': '2010-12-08T02:52:10.837656'}",,{'key': '/type/author'},,1,Robert E. Howard,,,,,,,,,,
,/authors/OL7126474A,,"{'type': '/type/datetime', 'value': '2012-05-16T09:52:46.391994'}",,Finn J.D. John,1,"{'type': '/type/datetime', 'value': '2012-05-16T09:52:46.391994'}",,{'key': '/type/author'},,1,Finn J.D. John,,,,,,,,,,
,/authors/OL7483776A,,"{'type': '/type/datetime', 'value': '2019-03-20T12:08:07.011124'}",,Gordon Bonnet,1,"{'type': '/type/datetime', 'value': '2019-03-20T12:08:07.011124'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL7483776A,,"{'type': '/type/datetime', 'value': '2019-03-20T12:08:07.011124'}",,Gordon Bonnet,1,"{'type': '/type/datetime', 'value': '2019-03-20T12:08:07.011124'}",,{'key': '/type/author'},,1,,,,,,,,,,,
,/authors/OL9281774A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,Camille Aspar,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,{'key': '/type/author'},,1,,,['amazon:2807332773'],,,,,,,,
,/authors/OL9281775A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,Barbara Ates,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,{'key': '/type/author'},,1,,,['amazon:2807332773'],,,,,,,,
,/authors/OL5936725A,,"{'type': '/type/datetime', 'value': '2008-10-26T08:07:35.844684'}",,Catherine Muller,,"{'type': '/type/datetime', 'value': '2008-10-26T08:07:35.844684'}",,{'key': '/type/author'},,1,Catherine Muller,,,30244179,,,,,,,
,/authors/OL9281776A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,Caroline Henimann,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,{'key': '/type/author'},,1,,,['amazon:2807332773'],,,,,,,,
,/authors/OL9281777A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,Soline Bourdeverre-Veyssiere,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,{'key': '/type/author'},,1,,,['amazon:2807332773'],,,,,,,,
,/authors/OL9281774A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,Camille Aspar,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,{'key': '/type/author'},,1,,,['amazon:2807332773'],,,,,,,,
,/authors/OL9281775A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,Barbara Ates,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,{'key': '/type/author'},,1,,,['amazon:2807332773'],,,,,,,,
,/authors/OL5936725A,,"{'type': '/type/datetime', 'value': '2008-10-26T08:07:35.844684'}",,Catherine Muller,,"{'type': '/type/datetime', 'value': '2008-10-26T08:07:35.844684'}",,{'key': '/type/author'},,1,Catherine Muller,,,30244179,,,,,,,
,/authors/OL9281776A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,Caroline Henimann,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,{'key': '/type/author'},,1,,,['amazon:2807332773'],,,,,,,,
,/authors/OL9281777A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,Soline Bourdeverre-Veyssiere,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:43.290883'}",,{'key': '/type/author'},,1,,,['amazon:2807332773'],,,,,,,,
,/authors/OL9281772A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:24.882767'}",,Carine Goyers-Martinez,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:24.882767'}",,{'key': '/type/author'},,1,,,['amazon:1633020126'],,,,,,,,
,/authors/OL9281773A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:24.882767'}",,Sandi Willhite,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:24.882767'}",,{'key': '/type/author'},,1,,,['amazon:1633020126'],,,,,,,,
,/authors/OL9281772A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:24.882767'}",,Carine Goyers-Martinez,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:24.882767'}",,{'key': '/type/author'},,1,,,['amazon:1633020126'],,,,,,,,
,/authors/OL9281773A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:24.882767'}",,Sandi Willhite,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:31:24.882767'}",,{'key': '/type/author'},,1,,,['amazon:1633020126'],,,,,,,,
,/authors/OL9246828A,,"{'type': '/type/datetime', 'value': '2021-05-29T13:24:55.080655'}",,Paul Goupil,1,"{'type': '/type/datetime', 'value': '2021-05-29T13:24:55.080655'}",,{'key': '/type/author'},,1,,,['amazon:2918135747'],,,,,,,,
,/authors/OL9246828A,,"{'type': '/type/datetime', 'value': '2021-05-29T13:24:55.080655'}",,Paul Goupil,1,"{'type': '/type/datetime', 'value': '2021-05-29T13:24:55.080655'}",,{'key': '/type/author'},,1,,,['amazon:2918135747'],,,,,,,,
,/authors/OL9281770A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:30:38.124213'}",,Kristin Cowart Pierce,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:30:38.124213'}",,{'key': '/type/author'},,1,,,['amazon:1631836706'],,,,,,,,
,/authors/OL9281771A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:30:38.124213'}",,Jordan Werre,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:30:38.124213'}",,{'key': '/type/author'},,1,,,['amazon:1631836706'],,,,,,,,
,/authors/OL9281770A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:30:38.124213'}",,Kristin Cowart Pierce,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:30:38.124213'}",,{'key': '/type/author'},,1,,,['amazon:1631836706'],,,,,,,,
,/authors/OL9281771A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:30:38.124213'}",,Jordan Werre,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:30:38.124213'}",,{'key': '/type/author'},,1,,,['amazon:1631836706'],,,,,,,,
,/authors/OL9281769A,,"{'type': '/type/datetime', 'value': '2021-06-23T15:30:11.245684'}",,Dianne Nicholas Goodrich,1,"{'type': '/type/datetime', 'value': '2021-06-23T15:30:11.245684'}",,{'key': '/type/author'},,1,,,['amazon:163066510X'],,,,,,,,
