,authors_key,books_key
3088,/authors/OL7288227A,/books/OL32670307M
3089,,/authors/OL9281662A
3090,/type/author_role,/works/OL24624256W
3091,/authors/OL9281662A,/books/OL32670306M
3092,,/authors/OL9281661A
3093,/type/author_role,/works/OL24624255W
3094,/authors/OL9281661A,/books/OL32670305M
3095,,/works/OL24624254W
3096,,/books/OL32670304M
3097,/type/author_role,/works/OL24624253W
3098,/authors/OL6782767A,/books/OL32670303M
3099,/authors/OL2776747A,/books/OL32670302M
3100,,/authors/OL9281660A
3101,/type/author_role,/works/OL24624252W
3102,/authors/OL9281660A,/books/OL32670301M
3103,/type/author_role,/works/OL24624251W
3104,/authors/OL9177317A,/books/OL32670300M
3105,/type/author_role,/works/OL24624250W
3106,/authors/OL6812327A,/books/OL32670299M
3107,,/authors/OL9281659A
3108,/type/author_role,/works/OL24624249W
3109,/authors/OL9281659A,/books/OL32670298M
3110,,/authors/OL9281658A
3111,/type/author_role,/works/OL24624248W
3112,/authors/OL9281658A,/books/OL32670297M
3113,/type/author_role,/works/OL24624247W
3114,/authors/OL9133974A,/books/OL32670296M
3115,/type/author_role,/works/OL24624246W
3116,/authors/OL7300126A,/books/OL32670295M
3117,/authors/OL2865348A,/books/OL32670294M
3118,,/authors/OL9281657A
3119,/type/author_role,/works/OL24624245W
3120,/authors/OL9281657A,/books/OL32670293M
3121,,/authors/OL9281656A
3122,/type/author_role,/works/OL24624244W
3123,/authors/OL9281656A,/books/OL32670292M
3124,,/authors/OL9281655A
3125,/type/author_role,/works/OL24624243W
3126,/authors/OL9281655A,/books/OL32670291M
3127,/authors/OL8077453A,/books/OL32670290M
3128,/authors/OL8077453A,/books/OL32670289M
3129,/authors/OL8077453A,/books/OL32670288M
3130,/authors/OL7757384A,/books/OL32670287M
3131,/type/author_role,/works/OL24624242W
3132,/authors/OL8077453A,/books/OL32670286M
3133,/type/author_role,/works/OL24624241W
3134,/authors/OL1613714A,/books/OL32670285M
3135,/authors/OL8077453A,/books/OL32670284M
3136,/type/author_role,/works/OL24624240W
3137,/authors/OL8077453A,/books/OL32670283M
3138,/type/author_role,/works/OL24624239W
3139,/authors/OL1241093A,/books/OL32670282M
3140,/type/author_role,/works/OL24624238W
3141,/authors/OL8077453A,/books/OL32670281M
3142,,/authors/OL9281654A
3143,/type/author_role,/works/OL24624237W
3144,/authors/OL9281654A,/books/OL32670280M
3145,/type/author_role,/works/OL24624236W
3146,/authors/OL3481397A,/books/OL32670279M
3147,/authors/OL3002658A,/books/OL32670277M
3148,/authors/OL7597265A,/books/OL32670275M
3149,/authors/OL3495765A,/books/OL32670274M
3150,/type/author_role,/works/OL24624235W
3151,/authors/OL1390423A,/books/OL32670273M
3152,,/authors/OL9281653A
3153,/type/author_role,/works/OL24624234W
3154,/authors/OL9281653A,/books/OL32670272M
3155,,/works/OL24624233W
3156,,/books/OL32670271M
3157,/authors/OL7553616A,/books/OL32670270M
3158,/type/author_role,/works/OL24624232W
3159,/authors/OL3121096A,/books/OL32670269M
3160,/type/author_role,/works/OL24624231W
3161,/authors/OL8742139A,/books/OL32670267M
3162,/type/author_role,/works/OL24624230W
3163,/authors/OL8742139A,/books/OL32670268M
3164,/type/author_role,/works/OL24624229W
3165,/authors/OL3121096A,/books/OL32670266M
3166,/type/author_role,/works/OL24624228W
3167,/authors/OL8598125A,/books/OL32670265M
3168,/type/author_role,/works/OL24624227W
3169,/authors/OL3121096A,/books/OL32670264M
3170,/type/author_role,/works/OL24624226W
3171,/authors/OL3121096A,/books/OL32670263M
3172,,/authors/OL9281652A
3173,/type/author_role,/works/OL24624225W
3174,/authors/OL9281652A,/books/OL32670262M
3175,,/authors/OL9281651A
3176,/type/author_role,/works/OL24624224W
3177,/authors/OL9281651A,/books/OL32670261M
3178,/authors/OL1401114A,/books/OL32670260M
3179,/type/author_role,/works/OL24624223W
3180,/authors/OL2632082A,/books/OL32670259M
3181,/type/author_role,/works/OL24624222W
3182,/authors/OL8293444A,/books/OL32670258M
3183,/type/author_role,/works/OL24624221W
3184,/authors/OL3113071A,/books/OL32670257M
3185,/type/author_role,/works/OL24624220W
3186,/authors/OL72616A,/books/OL32670256M
3187,/authors/OL669932A,/books/OL32670253M
3188,,/works/OL24624219W
3189,,/books/OL32670255M
3190,/type/author_role,/works/OL24624218W
3191,/authors/OL8445098A,/books/OL32670254M
3192,,/books/OL32670252M
3193,/type/author_role,/works/OL24624217W
3194,/authors/OL7652899A,/books/OL32670251M
3195,/authors/OL7544741A,/books/OL32670250M
3196,,/authors/OL9281650A
3197,/type/author_role,/works/OL24624216W
3198,/authors/OL9281650A,/books/OL32670247M
3199,,/books/OL32670248M
3200,/type/author_role,/works/OL24624215W
3201,/authors/OL3945344A,/books/OL32670246M
3202,,/authors/OL9281649A
3203,/type/author_role,/works/OL24624214W
3204,/authors/OL6867879A,/books/OL32670245M
3205,/type/author_role,/works/OL24624213W
3206,/authors/OL7710455A,/books/OL32670244M
3207,,/authors/OL9281648A
3208,/type/author_role,/works/OL24624211W
3209,/authors/OL9281648A,/books/OL32670243M
3210,/type/author_role,/works/OL24624210W
3211,/authors/OL3710684A,/books/OL32670242M
3212,/type/author_role,/works/OL24624209W
3213,/authors/OL2642738A,/books/OL32670240M
3214,/type/author_role,/works/OL24624208W
3215,/authors/OL5993357A,/books/OL32670239M
3216,/type/author_role,/works/OL24624207W
3217,/authors/OL5624350A,/books/OL32670238M
3218,/type/author_role,/works/OL24624206W
3219,/authors/OL7298149A,/books/OL32670237M
3220,/type/author_role,/works/OL24624205W
3221,/authors/OL8351266A,/books/OL32670236M
3222,/type/author_role,/works/OL24624204W
3223,/authors/OL5993204A,/books/OL32670235M
3224,/type/author_role,/works/OL24624203W
3225,/authors/OL2697256A,/books/OL32670234M
3226,/type/author_role,/works/OL24624202W
3227,/authors/OL7298149A,/books/OL32670233M
3228,/type/author_role,/works/OL24624201W
3229,/authors/OL2642738A,/books/OL32670232M
3230,/type/author_role,/works/OL24624200W
3231,/authors/OL3018975A,/books/OL32670231M
3232,/type/author_role,/works/OL24624199W
3233,/authors/OL2477516A,/books/OL32670230M
3234,/authors/OL1878763A,/books/OL32670229M
3235,/type/author_role,/works/OL24624198W
3236,/authors/OL1518905A,/books/OL32670228M
3237,,/works/OL24624197W
3238,,/books/OL32670227M
3239,,/authors/OL9281647A
3240,/type/author_role,/works/OL24624196W
3241,/authors/OL9281647A,/books/OL32670226M
3242,/type/author_role,/works/OL24624195W
3243,/authors/OL418411A,/books/OL32670225M
3244,/type/author_role,/works/OL24624194W
3245,/authors/OL3276296A,/books/OL32670224M
3246,/type/author_role,/works/OL24624193W
3247,/authors/OL2037490A,/books/OL32670223M
3248,/type/author_role,/works/OL24624192W
3249,/authors/OL9191231A,/books/OL32670222M
3250,/authors/OL1707063A,/books/OL32670221M
3251,/type/author_role,/works/OL24624191W
3252,/authors/OL2070792A,/books/OL32670220M
3253,/type/author_role,/works/OL24624190W
3254,/authors/OL7547594A,/books/OL32670219M
3255,/type/author_role,/works/OL24624189W
3256,/authors/OL2411157A,/books/OL32670218M
3257,/type/author_role,/works/OL24624188W
3258,/authors/OL2623782A,/books/OL32670217M
3259,/type/author_role,/works/OL24624187W
3260,/authors/OL3121118A,/books/OL32670216M
3261,/type/author_role,/works/OL24624186W
3262,/authors/OL3121118A,/books/OL32670215M
3263,,/authors/OL9281646A
3264,/type/author_role,/works/OL24624185W
3265,/authors/OL9281646A,/books/OL32670214M
3266,/authors/OL3166914A,/books/OL32670213M
3267,/type/author_role,/works/OL24624184W
3268,/authors/OL7702266A,/books/OL32670212M
3269,/type/author_role,/works/OL24624183W
3270,/authors/OL7543875A,/books/OL32670211M
3271,/authors/OL9210694A,/books/OL32670210M
3272,/type/author_role,/works/OL24624182W
3273,/authors/OL9248275A,/books/OL32670209M
3274,/type/author_role,/works/OL24624181W
3275,/authors/OL4461402A,/books/OL32670208M
3276,/type/author_role,/works/OL24624180W
3277,/authors/OL5736332A,/books/OL32670207M
3278,/authors/OL9164464A,/books/OL32670206M
3279,/authors/OL3104997A,/books/OL32670205M
3280,,/authors/OL9281645A
3281,/type/author_role,/works/OL24624179W
3282,/authors/OL9281645A,/books/OL32670204M
3283,/type/author_role,/works/OL24624178W
3284,/authors/OL4632355A,/books/OL32670203M
3285,/type/author_role,/works/OL24624177W
3286,/authors/OL4256500A,/books/OL32670202M
3287,/authors/OL2689779A,/books/OL32670201M
3288,/type/author_role,/works/OL24624176W
3289,/authors/OL7569877A,/books/OL32670200M
3290,/type/author_role,/works/OL24624175W
3291,/authors/OL2623782A,/books/OL32670199M
3292,,/authors/OL9281644A
3293,/type/author_role,/works/OL24624174W
3294,/authors/OL9281644A,/books/OL32670198M
3295,/authors/OL7569572A,/books/OL32670197M
3296,/authors/OL4326552A,/books/OL32670196M
3297,/authors/OL2958431A,/books/OL32670195M
3298,,/authors/OL9281643A
3299,/type/author_role,/works/OL24624173W
3300,/authors/OL9281643A,/books/OL32670194M
3301,/type/author_role,/works/OL24624172W
3302,/authors/OL4772023A,/books/OL32670193M
3303,/authors/OL7546327A,/books/OL32670192M
3304,,/works/OL24624171W
3305,,/books/OL32670191M
3306,,/authors/OL9281641A
3307,,/authors/OL9281642A
3308,/type/author_role,/works/OL24624170W
3309,/authors/OL9281641A,/books/OL32670190M
3310,/type/author_role,/works/OL24624169W
3311,/authors/OL7441287A,/books/OL32670189M
3312,,/authors/OL9281640A
3313,/type/author_role,/works/OL24624168W
3314,/authors/OL9281640A,/books/OL32670188M
3315,/type/author_role,/works/OL24624167W
3316,/authors/OL9107557A,/books/OL32670187M
3317,,/authors/OL9281639A
3318,/type/author_role,/works/OL24624166W
3319,/authors/OL9281639A,/books/OL32670186M
3320,,/authors/OL9281637A
3321,,/authors/OL9281638A
3322,/type/author_role,/works/OL24624165W
3323,/authors/OL9281637A,/books/OL32670185M
3324,,/authors/OL9281636A
3325,/type/author_role,/works/OL24624164W
3326,/authors/OL9281636A,/books/OL32670184M
3327,,/authors/OL9281635A
3328,/type/author_role,/works/OL24624163W
3329,/authors/OL9281635A,/books/OL32670183M
3330,/type/author_role,/works/OL24624162W
3331,/authors/OL3157943A,/books/OL32670182M
3332,,/authors/OL9281634A
3333,/type/author_role,/works/OL24624161W
3334,/authors/OL9281634A,/books/OL32670181M
3335,,/authors/OL9281633A
3336,/type/author_role,/works/OL24624160W
3337,/authors/OL9281633A,/books/OL32670180M
3338,,/authors/OL9281632A
3339,/type/author_role,/works/OL24624159W
3340,/authors/OL9281632A,/books/OL32670179M
3341,/type/author_role,/works/OL24624158W
3342,/authors/OL9255085A,/books/OL32670178M
3343,/type/author_role,/works/OL24624157W
3344,/authors/OL1400243A,/books/OL32670177M
3345,/type/author_role,/works/OL24624156W
3346,/authors/OL1479483A,/books/OL32670175M
3347,/authors/OL7546206A,/books/OL32670176M
3348,/authors/OL7546206A,/books/OL32670174M
3349,/authors/OL7546206A,/books/OL32670173M
3350,/authors/OL7702266A,/books/OL32670172M
3351,/authors/OL7546206A,/books/OL32670171M
3352,/authors/OL7546206A,/books/OL32670170M
3353,/type/author_role,/works/OL24624155W
3354,/authors/OL7702266A,/books/OL32670169M
3355,/authors/OL7546206A,/books/OL32670168M
3356,/authors/OL7702266A,/books/OL32670167M
3357,/authors/OL7546206A,/books/OL32670166M
3358,/type/author_role,/works/OL24624154W
3359,/authors/OL8018292A,/books/OL32670165M
3360,/type/author_role,/works/OL24624153W
3361,/authors/OL6013112A,/books/OL32670164M
3362,/type/author_role,/works/OL24624152W
3363,/authors/OL7478140A,/books/OL32670163M
3364,/type/author_role,/works/OL24624151W
3365,/authors/OL7702266A,/books/OL32670162M
3366,/type/author_role,/works/OL24624150W
3367,/authors/OL8502127A,/books/OL32670161M
3368,/type/author_role,/works/OL24624149W
3369,/authors/OL7702266A,/books/OL32670160M
3370,/authors/OL1106977A,/books/OL32670159M
3371,/type/author_role,/works/OL24624148W
3372,/authors/OL5652386A,/books/OL32670157M
3373,/type/author_role,/works/OL24624147W
3374,/authors/OL7702266A,/books/OL32670158M
3375,/authors/OL5993452A,/books/OL32670156M
3376,/type/author_role,/works/OL24624146W
3377,/authors/OL7702266A,/books/OL32670155M
3378,/authors/OL6789112A,/books/OL32670154M
3379,/type/author_role,/works/OL24624145W
3380,/authors/OL6002682A,/books/OL32670153M
3381,/type/author_role,/works/OL1472995W
3382,/authors/OL155939A,/books/OL32670152M
3383,/type/author_role,/works/OL24624144W
3384,/authors/OL3410897A,/books/OL32670151M
3385,/authors/OL7702266A,/books/OL32670150M
3386,/type/author_role,/works/OL24624143W
3387,/authors/OL6889452A,/books/OL32670149M
3388,/type/author_role,/works/OL24624142W
3389,/authors/OL5993418A,/books/OL32670148M
3390,/type/author_role,/works/OL24624141W
3391,/authors/OL3246240A,/books/OL32670147M
3392,,/authors/OL9281631A
3393,/type/author_role,/works/OL24624140W
3394,/authors/OL5661925A,/books/OL32670146M
3395,/type/author_role,/works/OL24624139W
3396,/authors/OL9108159A,/books/OL32670145M
3397,/type/author_role,/works/OL24624138W
3398,/authors/OL7571965A,/books/OL32670144M
3399,/type/author_role,/works/OL24624137W
3400,/authors/OL5223234A,/books/OL32670143M
3401,/type/author_role,/works/OL24624136W
3402,/authors/OL6021642A,/books/OL32670142M
3403,/type/author_role,/works/OL24624135W
3404,/authors/OL9256640A,/books/OL32670141M
3405,/type/author_role,/works/OL24624134W
3406,/authors/OL240318A,/books/OL32670139M
3407,/type/author_role,/works/OL24624133W
3408,/authors/OL7546115A,/books/OL32670138M
3409,/type/author_role,/works/OL24624132W
3410,/authors/OL9239555A,/books/OL32670137M
3411,/type/author_role,/works/OL24624131W
3412,/authors/OL2528631A,/books/OL32670136M
3413,/authors/OL4487877A,/books/OL32670135M
3414,/type/author_role,/works/OL24624130W
3415,/authors/OL4324117A,/books/OL32670134M
3416,/authors/OL7536526A,/books/OL32670133M
3417,,/authors/OL9281630A
3418,/type/author_role,/works/OL24624129W
3419,/authors/OL2690585A,/books/OL32670132M
3420,,/authors/OL9281629A
3421,/type/author_role,/works/OL24624128W
3422,/authors/OL9175665A,/books/OL32670131M
3423,/authors/OL5539576A,/books/OL32670130M
3424,/type/author_role,/works/OL24624127W
3425,/authors/OL3961174A,/books/OL32670129M
3426,/type/author_role,/works/OL24624126W
3427,/authors/OL3980131A,/books/OL32670128M
3428,/type/author_role,/works/OL24624125W
3429,/authors/OL2623782A,/books/OL32670127M
3430,/type/author_role,/works/OL24624124W
3431,/authors/OL2623782A,/books/OL32670126M
3432,,/authors/OL9281628A
3433,/type/author_role,/works/OL24624123W
3434,/authors/OL6000349A,/books/OL32670123M
3435,/authors/OL4437876A,/books/OL32670122M
3436,,/works/OL24624122W
3437,,/books/OL32670121M
3438,/type/author_role,/works/OL24624121W
3439,/authors/OL9086273A,/books/OL32670120M
3440,,/authors/OL9281627A
3441,/authors/OL7907534A,/books/OL32670119M
3442,/type/author_role,/works/OL24624120W
3443,/authors/OL2623782A,/books/OL32670116M
3444,,/works/OL24624119W
3445,,/books/OL32670114M
3446,,/works/OL24624118W
3447,,/books/OL32670113M
3448,,/works/OL24624117W
3449,,/books/OL32670112M
3450,/type/author_role,/works/OL24624116W
3451,/authors/OL6081591A,/books/OL32670111M
3452,/type/author_role,/works/OL24624115W
3453,/authors/OL8040762A,/books/OL32670108M
3454,/authors/OL2691478A,/books/OL32670106M
3455,/type/author_role,/works/OL24624114W
3456,/authors/OL2623782A,/books/OL32670104M
3457,/authors/OL7462695A,/books/OL32670102M
3458,,/authors/OL9281626A
3459,/type/author_role,/works/OL24624112W
3460,/authors/OL9281626A,/books/OL32670092M
3461,/type/author_role,/works/OL24624111W
3462,/authors/OL6052782A,/books/OL32670089M
3463,/type/author_role,/works/OL24624110W
3464,/authors/OL5319971A,/books/OL32670085M
3465,,/authors/OL9281625A
3466,/type/author_role,/works/OL24624109W
3467,/authors/OL9281625A,/books/OL32670079M
3468,/type/author_role,/works/OL24624108W
3469,/authors/OL518238A,/books/OL32670074M
3470,,/authors/OL9281624A
3471,/type/author_role,/works/OL24624107W
3472,/authors/OL2247124A,/books/OL32670073M
3473,/type/author_role,/works/OL24624106W
3474,/authors/OL5100619A,/books/OL32670072M
3475,/type/author_role,/works/OL24624105W
3476,/authors/OL9143075A,/books/OL32670071M
3477,/type/author_role,/works/OL24624104W
3478,/authors/OL6028507A,/books/OL32670070M
3479,,/authors/OL9281623A
3480,/type/author_role,/works/OL24624103W
3481,/authors/OL9281623A,/books/OL32670069M
3482,,/authors/OL9281622A
3483,/type/author_role,/works/OL24624102W
3484,/authors/OL4470294A,/books/OL32670068M
3485,/authors/OL6045484A,/books/OL32670067M
3486,,/authors/OL9281621A
3487,/type/author_role,/works/OL24624101W
3488,/authors/OL9239548A,/books/OL32670066M
3489,/type/author_role,/works/OL24624100W
3490,/authors/OL7933109A,/books/OL32670065M
3491,/type/author_role,/works/OL24624099W
3492,/authors/OL6824026A,/books/OL32670064M
3493,/authors/OL6017463A,/books/OL32670063M
3494,/type/author_role,/works/OL24624098W
3495,/authors/OL7202807A,/books/OL32670062M
3496,/type/author_role,/works/OL24624097W
3497,/authors/OL4648652A,/books/OL32670061M
3498,,/authors/OL9281620A
3499,/type/author_role,/works/OL24624096W
3500,/authors/OL9281620A,/books/OL32670060M
3501,/type/author_role,/works/OL24624095W
3502,/authors/OL9165018A,/books/OL32670059M
3503,/type/author_role,/works/OL24624094W
3504,/authors/OL246565A,/books/OL32670058M
3505,,/authors/OL9281619A
3506,/type/author_role,/works/OL24624093W
3507,/authors/OL9281619A,/books/OL32670057M
3508,/type/author_role,/works/OL24624092W
3509,/authors/OL7807314A,/books/OL32670056M
3510,/type/author_role,/works/OL24624091W
3511,/authors/OL7537964A,/books/OL32670055M
3512,/type/author_role,/works/OL24624090W
3513,/authors/OL2684858A,/books/OL32670054M
3514,/type/author_role,/works/OL24624089W
3515,/authors/OL3141433A,/books/OL32670053M
3516,,/authors/OL9281618A
3517,/type/author_role,/works/OL24624088W
3518,/authors/OL9281618A,/books/OL32670052M
3519,/type/author_role,/works/OL24624087W
3520,/authors/OL8037513A,/books/OL32670051M
3521,,/works/OL24624086W
3522,,/books/OL32670050M
3523,,/works/OL24624085W
3524,,/books/OL32670049M
3525,/type/author_role,/works/OL24624084W
3526,/authors/OL6867141A,/books/OL32670048M
3527,/type/author_role,/works/OL24624083W
3528,/authors/OL2623782A,/books/OL32670047M
3529,/type/author_role,/works/OL24624082W
3530,/authors/OL2623782A,/books/OL32670046M
3531,/type/author_role,/works/OL24624081W
3532,/authors/OL9256760A,/books/OL32670045M
3533,,/authors/OL9281615A
3534,,/authors/OL9281616A
3535,,/authors/OL9281617A
3536,/type/author_role,/works/OL24624080W
3537,/authors/OL9281615A,/books/OL32670044M
3538,/type/author_role,/works/OL24624079W
3539,/authors/OL2623782A,/books/OL32670043M
3540,/type/author_role,/works/OL24624078W
3541,/authors/OL4808497A,/books/OL32670042M
3542,/type/author_role,/works/OL24624077W
3543,/authors/OL9173382A,/books/OL32670040M
3544,/type/author_role,/works/OL24624076W
3545,/authors/OL4223254A,/books/OL32670039M
3546,/type/author_role,/works/OL24624075W
3547,/authors/OL8500563A,/books/OL32670038M
3548,/type/author_role,/works/OL24624074W
3549,/authors/OL9097053A,/books/OL32670037M
3550,/type/author_role,/works/OL8084084W
3551,/authors/OL2690901A,/books/OL32670036M
3552,/type/author_role,/works/OL24624073W
3553,/authors/OL2623782A,/books/OL32670035M
3554,/authors/OL9109043A,/books/OL32670034M
3555,/authors/OL9165993A,/books/OL32670033M
3556,/type/author_role,/works/OL24624072W
3557,/authors/OL7186502A,/books/OL32670032M
3558,/authors/OL4779048A,/books/OL32670031M
3559,/authors/OL6019319A,/books/OL32670030M
3560,/type/author_role,/works/OL24624071W
3561,/authors/OL63387A,/books/OL32670029M
3562,/type/author_role,/works/OL24624070W
3563,/authors/OL2330135A,/books/OL32670028M
3564,/authors/OL4591103A,/books/OL32670027M
3565,,/authors/OL9281614A
3566,/type/author_role,/works/OL24624069W
3567,/authors/OL9281614A,/books/OL32670026M
3568,,/authors/OL9281613A
3569,/type/author_role,/works/OL24624068W
3570,/authors/OL9281613A,/books/OL32670025M
3571,/type/author_role,/works/OL24624067W
3572,/authors/OL2998198A,/books/OL32670024M
3573,/type/author_role,/works/OL24624066W
3574,/authors/OL6531336A,/books/OL32670023M
3575,,/authors/OL9281612A
3576,/type/author_role,/works/OL24624065W
3577,/authors/OL9281612A,/books/OL32670022M
3578,,/authors/OL9281611A
3579,/type/author_role,/works/OL24624064W
3580,/authors/OL9281611A,/books/OL32670021M
3581,/type/author_role,/works/OL24624063W
3582,/authors/OL4267885A,/books/OL32670020M
3583,/type/author_role,/works/OL24624062W
3584,/authors/OL9240226A,/books/OL32670019M
3585,/type/author_role,/works/OL24624061W
3586,/authors/OL9281165A,/books/OL32670018M
3587,,/authors/OL9281610A
3588,/type/author_role,/works/OL24624060W
3589,/authors/OL9281610A,/books/OL32670017M
3590,,/authors/OL9281609A
3591,/type/author_role,/works/OL24624059W
3592,/authors/OL9281609A,/books/OL32670016M
3593,/authors/OL6004233A,/books/OL32670015M
3594,/type/author_role,/works/OL24624058W
3595,/authors/OL2859143A,/books/OL32670014M
3596,/type/author_role,/works/OL24624057W
3597,/authors/OL481768A,/books/OL32670013M
3598,/type/author_role,/works/OL24624056W
3599,/authors/OL191695A,/books/OL32670012M
3600,/type/author_role,/works/OL24624055W
3601,/authors/OL9169143A,/books/OL32670011M
3602,/type/author_role,/works/OL24624054W
3603,/authors/OL7549616A,/books/OL32670010M
3604,/type/author_role,/works/OL24624053W
3605,/authors/OL9219273A,/books/OL32670009M
3606,/authors/OL9181620A,/books/OL32670008M
3607,,/authors/OL9281608A
3608,/type/author_role,/works/OL24624052W
3609,/authors/OL9281608A,/books/OL32670007M
3610,/authors/OL9251654A,/books/OL32670006M
3611,/type/author_role,/works/OL24624051W
3612,/authors/OL2922836A,/books/OL32670005M
3613,/type/author_role,/works/OL24624050W
3614,/authors/OL2922836A,/books/OL32670004M
3615,/type/author_role,/works/OL24624049W
3616,/authors/OL2922836A,/books/OL32670003M
3617,/authors/OL7773469A,/books/OL32670002M
3618,,/authors/OL9281607A
3619,/type/author_role,/works/OL24624048W
3620,/authors/OL9281607A,/books/OL32670001M
3621,,/authors/OL9281606A
3622,/type/author_role,/works/OL24624047W
3623,/authors/OL9281606A,/books/OL32670000M
3624,,/authors/OL9281605A
3625,/type/author_role,/works/OL24624046W
3626,/authors/OL9281605A,/books/OL32669999M
3627,,/authors/OL9281604A
3628,/type/author_role,/works/OL24624045W
3629,/authors/OL3540146A,/books/OL32669998M
3630,/type/author_role,/works/OL24624044W
3631,/authors/OL7547720A,/books/OL32669997M
3632,/type/author_role,/works/OL24624043W
3633,/authors/OL1187719A,/books/OL32669996M
3634,/type/author_role,/works/OL24624042W
3635,/authors/OL9228319A,/books/OL32669995M
3636,/type/author_role,/works/OL24624041W
3637,/authors/OL1187719A,/books/OL32669994M
3638,,/authors/OL9281603A
3639,/type/author_role,/works/OL24624040W
3640,/authors/OL9281603A,/books/OL32669993M
3641,/type/author_role,/works/OL24624039W
3642,/authors/OL2938119A,/books/OL32669992M
3643,/authors/OL9236955A,/books/OL32669991M
3644,/authors/OL7512039A,/books/OL32669990M
3645,/type/author_role,/works/OL24624038W
3646,/authors/OL7547720A,/books/OL32669989M
3647,/type/author_role,/works/OL24624037W
3648,/authors/OL3611078A,/books/OL32669988M
3649,,/authors/OL9281602A
3650,/type/author_role,/works/OL24624036W
3651,/authors/OL9281602A,/books/OL32669987M
3652,,/authors/OL9281601A
3653,/type/author_role,/works/OL24624035W
3654,/authors/OL9281601A,/books/OL32669986M
3655,,/authors/OL9281600A
3656,/type/author_role,/works/OL24624034W
3657,/authors/OL9281600A,/books/OL32669985M
3658,/type/author_role,/works/OL24624033W
3659,/authors/OL9161195A,/books/OL32669984M
3660,,/authors/OL9281599A
3661,/type/author_role,/works/OL24624032W
3662,/authors/OL9281599A,/books/OL32669983M
3663,/type/author_role,/works/OL24624031W
3664,/authors/OL8924814A,/books/OL32669982M
3665,/type/author_role,/works/OL24624030W
3666,/authors/OL8305704A,/books/OL32669981M
3667,/type/author_role,/works/OL24624029W
3668,/authors/OL7791746A,/books/OL32669980M
3669,/type/author_role,/works/OL24624028W
3670,/authors/OL18756A,/books/OL32669979M
3671,/type/author_role,/works/OL24624027W
3672,/authors/OL2711282A,/books/OL32669978M
3673,/authors/OL240412A,/books/OL32669977M
3674,/type/author_role,/works/OL24624026W
3675,/authors/OL9278875A,/books/OL32669976M
3676,/type/author_role,/works/OL24624025W
3677,/authors/OL7549732A,/books/OL32669975M
3678,/type/author_role,/works/OL24624024W
3679,/authors/OL7573005A,/books/OL32669974M
3680,/type/author_role,/works/OL24624023W
3681,/authors/OL5008935A,/books/OL32669973M
3682,/type/author_role,/works/OL24624022W
3683,/authors/OL9203376A,/books/OL32669972M
3684,/authors/OL9269097A,/books/OL32669971M
3685,/authors/OL7571267A,/books/OL32669970M
3686,/authors/OL7546294A,/books/OL32669969M
3687,/type/author_role,/works/OL24624021W
3688,/authors/OL7572273A,/books/OL32669968M
3689,/type/author_role,/works/OL24624020W
3690,/authors/OL9165146A,/books/OL32669967M
3691,/type/author_role,/works/OL24624019W
3692,/authors/OL7936312A,/books/OL32669966M
3693,,/authors/OL9281597A
3694,,/authors/OL9281598A
3695,/type/author_role,/works/OL24624018W
3696,/authors/OL9281597A,/books/OL32669965M
3697,/type/author_role,/works/OL24624017W
3698,/authors/OL9166624A,/books/OL32669964M
3699,,/books/OL32669963M
3700,/type/author_role,/works/OL24624016W
3701,/authors/OL8357781A,/books/OL32669962M
3702,,/authors/OL9281594A
3703,,/authors/OL9281595A
3704,,/authors/OL9281596A
3705,/type/author_role,/works/OL24624015W
3706,/authors/OL9281594A,/books/OL32669961M
3707,/authors/OL9236434A,/books/OL32669960M
3708,/type/author_role,/works/OL24624014W
3709,/authors/OL8515114A,/books/OL32669959M
3710,/authors/OL7644149A,/books/OL32669958M
3711,/type/author_role,/works/OL24624013W
3712,/authors/OL2896921A,/books/OL32669957M
3713,/authors/OL9227309A,/books/OL32669956M
3714,,/authors/OL9281593A
3715,/type/author_role,/works/OL24624012W
3716,/authors/OL9281593A,/books/OL32669955M
3717,/type/author_role,/works/OL24624011W
3718,/authors/OL7546927A,/books/OL32669954M
3719,,/authors/OL9281592A
3720,/type/author_role,/works/OL24624010W
3721,/authors/OL9281592A,/books/OL32669953M
3722,,/authors/OL9281590A
3723,,/authors/OL9281591A
3724,/authors/OL1346051A,/books/OL32669952M
3725,/type/author_role,/works/OL24624009W
3726,/authors/OL9161402A,/books/OL32669951M
3727,/type/author_role,/works/OL24624008W
3728,/authors/OL9161402A,/books/OL32669950M
3729,/type/author_role,/works/OL24624007W
3730,/authors/OL2846924A,/books/OL32669949M
3731,,/authors/OL9281589A
3732,/type/author_role,/works/OL24624006W
3733,/authors/OL9281589A,/books/OL32669948M
3734,/type/author_role,/works/OL24624005W
3735,/authors/OL9179936A,/books/OL32669947M
3736,/authors/OL9176383A,/books/OL32669946M
3737,/authors/OL9118810A,/books/OL32669945M
3738,/type/author_role,/works/OL24624004W
3739,/authors/OL7991800A,/books/OL32669944M
3740,/type/author_role,/works/OL24624003W
3741,/authors/OL6338529A,/books/OL32669943M
3742,/authors/OL9161191A,/books/OL32669942M
3743,,/authors/OL9281588A
3744,/type/author_role,/works/OL24624002W
3745,/authors/OL9281588A,/books/OL32669941M
3746,/type/author_role,/works/OL24624001W
3747,/authors/OL7776600A,/books/OL32669940M
3748,/type/author_role,/works/OL24624000W
3749,/authors/OL8513269A,/books/OL32669939M
3750,,/authors/OL9281587A
